Rank,Name,Position,Team,Weekly Salary,year
562.0,Scott McTominay,Midfielder,MUFC,10000,2019
562.0,Kenny McLean,Midfielder,NCFC,10000,2019
562.0,Joe Worrall,Defender,NFFC,10000,2019
562.0,Luke Freeman,Midfielder,SUFC,10000,2019
562.0,Dean Henderson,Goalkeeper,SUFC,10000,2019
562.0,Jack O'Connell,Defender,SUFC,10000,2019
562.0,Josh Tymon,Defender,SCFC,10000,2019
562.0,Rekeem Harper,Midfielder,WBAFC,10000,2019
562.0,Matt Doherty,Defender,WWFC,10000,2019
579.0,Bailey Peacock-Farrell,Goalkeeper,BFC,9615,2019
580.0,Gaetano Berardi,Defender,LUFC,9000,2019
580.0,Leon Clarke,Forward,SUFC,9000,2019
582.0,Ouasim Bouy,Midfielder,LUFC,8800,2019
583.0,James Justin,Defender,LC,8250,2019
584.0,Kortney Hause,Defender,AVFC,8000,2019
584.0,Ezri Konsa,Defender,AVFC,8000,2019
584.0,Jed Steer,Goalkeeper,AVFC,8000,2019
584.0,Beni Baningime,Midfielder,EFC,8000,2019
584.0,Floyd Ayite,Forward,FFC,8000,2019
584.0,Luke Ayling,Defender,LUFC,8000,2019
584.0,Stuart Dallas,Midfielder,LUFC,8000,2019
584.0,Emiliano Buendia,Forward,NCFC,8000,2019
584.0,Ben Marshall,Midfielder,NCFC,8000,2019
584.0,Mark Duffy,Midfielder,SUFC,8000,2019
584.0,John Fleck,Midfielder,SUFC,8000,2019
584.0,Domingos Quina,Midfielder,WAT,8000,2019
584.0,Sam Field,Midfielder,WBAFC,8000,2019
597.0,Mateusz Klich,Midfielder,LUFC,7750,2019
598.0,Kamil Grabara,Goalkeeper,LFC,7692,2019
599.0,Hamza Choudhury,Midfielder,LC,7500,2019
599.0,John Egan,Defender,SUFC,7500,2019
601.0,Jay-Roy Grot,Forward,LUFC,7150,2019
601.0,Conor Shaughnessy,Midfielder,LUFC,7150,2019
601.0,Pascal Struijk,Defender,LUFC,7150,2019
604.0,Liam Cooper,Defender,LUFC,6500,2019
605.0,Omar Bogle,Forward,CCFC,6000,2019
605.0,Jay Fulton,Midfielder,SCAFC,6000,2019
605.0,Matheus Pereira,Forward,WBAFC,6000,2019
608.0,Keinan Davis,Forward,AVFC,5000,2019
608.0,Luka Racic,Defender,BFC,5000,2019
608.0,Adam Legzdins,Goalkeeper,BFC,5000,2019
608.0,Sepp van den Berg,Defender,LFC,5000,2019
608.0,Ben Godfrey,Defender,NCFC,5000,2019
608.0,Adam Idah,Forward,NCFC,5000,2019
608.0,Jamal Lewis,Defender,NCFC,5000,2019
608.0,Simon Moore,Goalkeeper,SUFC,5000,2019
608.0,Callum Robinson,Forward,SUFC,5000,2019
608.0,Julien Ngoy,Forward,SCFC,5000,2019
608.0,Thibaud Verlinden,Midfielder,SCFC,5000,2019
608.0,Sead Haksabanovic,Midfielder,WHUFC,5000,2019
620.0,Kalvin Phillips,Midfielder,LUFC,4500,2019
620.0,Kieron Freeman,Defender,SUFC,4500,2019
622.0,George Baldock,Defender,SUFC,4038,2019
623.0,Mads Bech Soerensen,Defender,BFC,4000,2019
623.0,George Baldock,Defender,SUFC,4000,2019
623.0,John Lundstrom,Midfielder,SUFC,4000,2019
623.0,Ben Osborn,Midfielder,SUFC,4000,2019
623.0,Enda Stevens,Defender,SUFC,4000,2019
623.0,Dara O'Shea,Defender,WBAFC,4000,2019
629.0,Alfie Whiteman,Goalkeeper,THFC,3846,2019
630.0,Dominic Thompson,Defender,BFC,3500,2019
630.0,Tyler Roberts,Midfielder,LUFC,3500,2019
632.0,Jan Zambůrek,Midfielder,BFC,3100,2019
633.0,Pelly Ruddock Mpanzu,Midfielder,LTFC,3077,2019
634.0,Aaron Ramsdale,Goalkeeper,BOU,3000,2019
634.0,Jack Simpson,Defender,BOU,3000,2019
634.0,Rhys Healey,Forward,CCFC,3000,2019
634.0,George Thomas,Forward,LC,3000,2019
634.0,Freddie Woodman,Goalkeeper,NUFC,3000,2019
634.0,Kean Bryan,Defender,SUFC,3000,2019
640.0,Jamie Sterry,Defender,NUFC,2000,2019
640.0,Grady Diangana,Forward,WHUFC,2000,2019
642.0,Steven Sessegnon,Defender,FFC,1923,2019
643.0,Morgan Gibbs-White,Midfielder,WWFC,1500,2019
644.0,Sam Hughes,Defender,LC,900,2019
645.0,Connor Ronan,Midfielder,WWFC,769,2019
646.0,Sean Longstaff,Midfielder,NUFC,692,2019
647.0,Leif Davis,Defender,LUFC,596,2019
648.0,Regan Booty,Midfielder,HUD,500,2019
1.0,Gareth Bale,Forward,THFC,600000,2020
2.0,Kevin De Bruyne,Midfielder,MCFC,400000,2020
3.0,David de Gea,Goalkeeper,MUFC,375000,2020
4.0,Raheem Sterling,Forward,MCFC,300000,2020
5.0,N'Golo Kante,Midfielder,CFC,290000,2020
5.0,Paul Pogba,Midfielder,MUFC,290000,2020
7.0,Timo Werner,Forward,CFC,272000,2020
8.0,Pierre-Emerick Aubameyang,Forward,AFC,250000,2020
8.0,Edinson Cavani,Forward,MUFC,250000,2020
8.0,Anthony Martial,Forward,MUFC,250000,2020
11.0,Sergio Aguero,Forward,MCFC,230135,2020
12.0,Thomas Partey,Midfielder,AFC,200000,2020
12.0,Thiago Alcantara do Nascimento,Midfielder,LFC,200000,2020
12.0,Mohamed Salah,Forward,LFC,200000,2020
12.0,Marcus Rashford,Forward,MUFC,200000,2020
12.0,Harry Kane,Forward,THFC,200000,2020
12.0,Tanguy Ndombele,Midfielder,THFC,200000,2020
18.0,Willian da Silva,Forward,AFC,192308,2020
19.0,Ben Chilwell,Defender,CFC,190000,2020
20.0,Harry Maguire,Defender,MUFC,189904,2020
21.0,Alexandre Lacazette,Forward,AFC,182063,2020
22.0,Roberto Firmino,Forward,LFC,180000,2020
22.0,Virgil van Dijk,Defender,LFC,180000,2020
22.0,Bruno Fernandes,Midfielder,MUFC,180000,2020
25.0,Ruben Dias,Defender,MCFC,160000,2020
25.0,Juan Mata,Midfielder,MUFC,160000,2020
27.0,Kepa,Goalkeeper,CFC,150000,2020
27.0,Cesar Azpilicueta,Defender,CFC,150000,2020
27.0,Kai Havertz,Midfielder,CFC,150000,2020
27.0,Mateo Kovacic,Midfielder,CFC,150000,2020
27.0,Christian Pulisic,Forward,CFC,150000,2020
27.0,Fernandinho Luis Roza,Midfielder,MCFC,150000,2020
27.0,Bernardo Silva,Midfielder,MCFC,150000,2020
27.0,Luke Shaw,Defender,MUFC,150000,2020
35.0,Jamie Vardy,Forward,LC,140000,2020
35.0,Jordan Henderson,Midfielder,LFC,140000,2020
35.0,James Milner,Midfielder,LFC,140000,2020
35.0,Ilkay Gundogan,Midfielder,MCFC,140000,2020
35.0,Son Heung-Min,Forward,THFC,140000,2020
40.0,Wilfried Zaha,Forward,CP,130000,2020
40.0,Kasper Schmeichel,Goalkeeper,LC,130000,2020
42.0,Rodri,Midfielder,MCFC,121154,2020
43.0,Jack Grealish,Midfielder,AVFC,120000,2020
43.0,Callum Hudson-Odoi,Forward,CFC,120000,2020
43.0,Christian Benteke,Forward,CP,120000,2020
43.0,Bernard Anicio Caldeira Duarte,Forward,EFC,120000,2020
43.0,Yerry Mina,Defender,EFC,120000,2020
43.0,Naby Keita,Midfielder,LFC,120000,2020
43.0,Alex Oxlade Chamberlain,Midfielder,LFC,120000,2020
43.0,Aymeric Laporte,Defender,MCFC,120000,2020
43.0,Riyad Mahrez,Midfielder,MCFC,120000,2020
43.0,Fred,Midfielder,MUFC,120000,2020
43.0,Victor Lindelof,Defender,MUFC,120000,2020
43.0,Nemanja Matic,Midfielder,MUFC,120000,2020
43.0,Donny van de Beek,Midfielder,MUFC,120000,2020
56.0,Lucas Digne,Defender,EFC,119000,2020
57.0,Sebastien Haller,Forward,WHUFC,115385,2020
58.0,Andriy Yarmolenko,Forward,WHUFC,115000,2020
59.0,Andre Gomes,Midfielder,EFC,112212,2020
60.0,Hector Bellerin,Defender,AFC,110000,2020
60.0,Jorginho,Midfielder,CFC,110000,2020
60.0,Olivier Giroud,Forward,CFC,110000,2020
60.0,Thiago Silva,Defender,CFC,110000,2020
60.0,James Maddison,Midfielder,LC,110000,2020
60.0,Kyle Walker,Defender,MCFC,110000,2020
66.0,Pierre-Emile Hoejbjerg,Midfielder,THFC,101923,2020
67.0,David Luiz,Defender,AFC,100962,2020
68.0,Odion Ighalo,Forward,MUFC,100769,2020
69.0,Sead Kolasinac,Defender,AFC,100000,2020
69.0,Bernd Leno,Goalkeeper,AFC,100000,2020
69.0,Nicolas Pepe,Forward,AFC,100000,2020
69.0,Granit Xhaka,Midfielder,AFC,100000,2020
69.0,Marcos Alonso,Defender,CFC,100000,2020
69.0,Antonio Rudiger,Defender,CFC,100000,2020
69.0,Hakim Ziyech,Midfielder,CFC,100000,2020
69.0,Mamadou Sakho,Defender,CP,100000,2020
69.0,Jordan Pickford,Goalkeeper,EFC,100000,2020
69.0,Gylfi Sigurdsson,Midfielder,EFC,100000,2020
69.0,Rodrigo,Forward,LUFC,100000,2020
69.0,Sadio Mane,Forward,LFC,100000,2020
69.0,Joel Matip,Defender,LFC,100000,2020
69.0,Fabinho,Midfielder,LFC,100000,2020
69.0,John Stones,Defender,MCFC,100000,2020
69.0,Dean Henderson,Goalkeeper,MUFC,100000,2020
69.0,Dele Alli,Midfielder,THFC,100000,2020
69.0,Hugo Lloris,Goalkeeper,THFC,100000,2020
69.0,Joao Moutinho,Midfielder,WWFC,100000,2020
69.0,Rui Patricio,Goalkeeper,WWFC,100000,2020
89.0,Ross Barkley,Midfielder,CFC,96154,2020
90.0,Cengiz Under,Midfielder,LC,94231,2020
91.0,Alex Telles,Defender,MUFC,93077,2020
92.0,Nathan Ake,Defender,MCFC,92308,2020
93.0,Adam Lallana,Midfielder,BHA,90385,2020
93.0,Diogo Jota,Forward,LFC,90385,2020
95.0,Gabriel Martinelli,Forward,AFC,90000,2020
95.0,Michy Batshuayi,Forward,CFC,90000,2020
95.0,Richarlison,Forward,EFC,90000,2020
95.0,James Rodriguez,Forward,EFC,90000,2020
95.0,Alisson Becker,Goalkeeper,LFC,90000,2020
95.0,Georginio Wijnaldum,Midfielder,LFC,90000,2020
95.0,Gabriel Jesus,Forward,MCFC,90000,2020
95.0,Benjamin Mendy,Defender,MCFC,90000,2020
95.0,Aaron Wan-Bissaka,Defender,MUFC,90000,2020
95.0,Leander Dendoncker,Midfielder,WWFC,90000,2020
105.0,Joelinton,Forward,NUFC,86538,2020
106.0,Pablo Mari,Defender,AFC,85000,2020
107.0,Kieran Tierney,Defender,AFC,80769,2020
107.0,Nathaniel Clyne,Defender,CP,80769,2020
109.0,Tyrone Mings,Defender,AVFC,80000,2020
109.0,Andreas Christensen,Defender,CFC,80000,2020
109.0,Mason Mount,Midfielder,CFC,80000,2020
109.0,Fabian Delph,Midfielder,EFC,80000,2020
109.0,Jonny Evans,Defender,LC,80000,2020
109.0,Xherdan Shaqiri,Midfielder,LFC,80000,2020
109.0,Joao Cancelo,Defender,MCFC,80000,2020
109.0,Eric Bailly,Defender,MUFC,80000,2020
109.0,Saido Berahino,Forward,SCFC,80000,2020
109.0,Toby Alderweireld,Defender,THFC,80000,2020
109.0,Erik Lamela,Midfielder,THFC,80000,2020
109.0,Lucas Moura,Forward,THFC,80000,2020
109.0,Moussa Sissoko,Midfielder,THFC,80000,2020
109.0,Nelson Semedo,Defender,WWFC,80000,2020
109.0,Fabio Silva,Forward,WWFC,80000,2020
124.0,Bertrand Traore,Forward,AVFC,78000,2020
125.0,Vicente Guaita,Goalkeeper,CP,77000,2020
126.0,Ben Godfrey,Defender,EFC,76923,2020
127.0,Cedric Soares,Defender,AFC,75000,2020
127.0,Ollie Watkins,Forward,AVFC,75000,2020
127.0,Abdoulaye Doucoure,Midfielder,EFC,75000,2020
127.0,Jean-Philippe Gbamin,Midfielder,EFC,75000,2020
127.0,Alphonse Areola,Goalkeeper,FFC,75000,2020
127.0,Wilfred Ndidi,Midfielder,LC,75000,2020
127.0,Dennis Praet,Midfielder,LC,75000,2020
127.0,Trent Alexander-Arnold,Defender,LFC,75000,2020
127.0,Joe Gomez,Defender,LFC,75000,2020
127.0,Takumi Minamino,Forward,LFC,75000,2020
127.0,Mason Greenwood,Forward,MUFC,75000,2020
127.0,Phil Jones,Defender,MUFC,75000,2020
127.0,Jesse Lingard,Midfielder,MUFC,75000,2020
127.0,Andy Carroll,Forward,NUFC,75000,2020
127.0,Danny Ings,Forward,SFC,75000,2020
142.0,Steven Bergwijn,Forward,THFC,73077,2020
143.0,Eric Dier,Midfielder,THFC,72215,2020
144.0,Asmir Begovic,Goalkeeper,BOU,70000,2020
144.0,Allan Loureiro,Midfielder,EFC,70000,2020
144.0,Ricardo Pereira,Defender,LC,70000,2020
144.0,Sergio Romero,Goalkeeper,MUFC,70000,2020
144.0,Jonjo Shelvey,Midfielder,NUFC,70000,2020
144.0,Ryan Bertrand,Defender,SFC,70000,2020
144.0,Fraser Forster,Goalkeeper,SFC,70000,2020
144.0,Kevin Wimmer,Defender,SCFC,70000,2020
144.0,Serge Aurier,Defender,THFC,70000,2020
144.0,Giovani Lo Celso,Midfielder,THFC,70000,2020
144.0,Andre Gray,Forward,WAT,70000,2020
144.0,Michail Antonio,Forward,WHUFC,70000,2020
144.0,Manuel Lanzini,Midfielder,WHUFC,70000,2020
144.0,Angelo Ogbonna,Defender,WHUFC,70000,2020
158.0,Pablo Fornals,Midfielder,WHUFC,67308,2020
158.0,Tomas Soucek,Midfielder,WHUFC,67308,2020
160.0,Andre-Frank Zambo Anguissa,Midfielder,FFC,67000,2020
160.0,Issa Diop,Defender,WHUFC,67000,2020
162.0,Matt Doherty,Defender,THFC,65385,2020
163.0,Matty Cash,Defender,AVFC,65000,2020
163.0,Gary Cahill,Defender,CP,65000,2020
163.0,Cheikhou Kouyate,Midfielder,CP,65000,2020
163.0,Michael Keane,Defender,EFC,65000,2020
163.0,Ozan Kabak,Defender,LFC,65000,2020
163.0,Ederson,Goalkeeper,MCFC,65000,2020
163.0,Brandon Williams,Defender,MUFC,65000,2020
163.0,Oriol Romeu,Midfielder,SFC,65000,2020
163.0,Davinson Sanchez,Defender,THFC,65000,2020
163.0,Troy Deeney,Forward,WAT,65000,2020
163.0,Lukasz Fabianski,Goalkeeper,WHUFC,65000,2020
174.0,Nathaniel Phillips,Defender,LFC,64615,2020
175.0,Raphael Belloli,Forward,LUFC,63500,2020
176.0,Timothy Castagne,Defender,LC,63000,2020
176.0,Ismaila Sarr,Forward,WAT,63000,2020
178.0,Ruben Loftus-Cheek,Midfielder,CFC,60000,2020
178.0,Scott Dann,Defender,CP,60000,2020
178.0,Connor Wickham,Forward,CP,60000,2020
178.0,Ola Aina,Defender,FFC,60000,2020
178.0,Aleksandar Mitrovic,Forward,FFC,60000,2020
178.0,Kelechi Iheanacho,Forward,LC,60000,2020
178.0,Wes Morgan,Defender,LC,60000,2020
178.0,Ben Davies,Defender,LFC,60000,2020
178.0,Divock Origi,Forward,LFC,60000,2020
178.0,Scott McTominay,Midfielder,MUFC,60000,2020
178.0,Bruno Martins Indi,Defender,SCFC,60000,2020
178.0,Ben Davies,Defender,THFC,60000,2020
178.0,Danny Rose,Defender,THFC,60000,2020
178.0,Jarrod Bowen,Forward,WHUFC,60000,2020
178.0,Declan Rice,Midfielder,WHUFC,60000,2020
178.0,Daniel Podence,Midfielder,WWFC,60000,2020
194.0,Reece James,Defender,CFC,58000,2020
195.0,Tammy Abraham,Forward,CFC,57692,2020
196.0,Jeffrey Schlupp,Midfielder,CP,56000,2020
197.0,Bjorn Engels,Defender,AVFC,55000,2020
197.0,Ben Mee,Defender,BFC,55000,2020
197.0,James McArthur,Midfielder,CP,55000,2020
197.0,Luka Milivojevic,Midfielder,CP,55000,2020
197.0,Jairo Riedewald,Midfielder,CP,55000,2020
197.0,Andros Townsend,Midfielder,CP,55000,2020
197.0,Patrick Van Aanholt,Defender,CP,55000,2020
197.0,Seamus Coleman,Defender,EFC,55000,2020
197.0,Nampalys Mendy,Midfielder,LC,55000,2020
197.0,Emil Krafth,Defender,NUFC,55000,2020
197.0,Ryan Shawcross,Defender,SCFC,55000,2020
197.0,Kieran Gibbs,Defender,WBAFC,55000,2020
209.0,Jean-Philippe Mateta,Forward,CP,53365,2020
210.0,Mohamed Elneny,Midfielder,AFC,52500,2020
211.0,Edouard Mendy,Goalkeeper,CFC,52000,2020
212.0,Dani Ceballos,Midfielder,AFC,51923,2020
212.0,Joe Hart,Goalkeeper,THFC,51923,2020
214.0,Kenny Tete,Defender,FFC,50962,2020
215.0,Jefferson Lerma,Midfielder,BOU,50000,2020
215.0,Calum Chambers,Defender,AFC,50000,2020
215.0,Gabriel Magalhaes,Defender,AFC,50000,2020
215.0,John McGinn,Midfielder,AVFC,50000,2020
215.0,Pascal Gross,Midfielder,BHA,50000,2020
215.0,Alireza Jahanbakhsh,Midfielder,BHA,50000,2020
215.0,Neal Maupay,Forward,BHA,50000,2020
215.0,Adam Webster,Defender,BHA,50000,2020
215.0,Danny Welbeck,Forward,BHA,50000,2020
215.0,James Tarkowski,Defender,BFC,50000,2020
215.0,Chris Wood,Forward,BFC,50000,2020
215.0,James McCarthy,Midfielder,CP,50000,2020
215.0,James Tomkins,Defender,CP,50000,2020
215.0,Alex Iwobi,Forward,EFC,50000,2020
215.0,Michael Hector,Defender,FFC,50000,2020
215.0,Christian Fuchs,Defender,LC,50000,2020
215.0,Andy Robertson,Defender,LFC,50000,2020
215.0,Adrian San Miguel del Castillo,Goalkeeper,LFC,50000,2020
215.0,Konstantinos Tsimikas,Defender,LFC,50000,2020
215.0,Axel Tuanzebe,Defender,MUFC,50000,2020
215.0,Phil Jagielka,Defender,SUFC,50000,2020
215.0,Joe Allen,Midfielder,SCFC,50000,2020
215.0,Giannelli Imbula,Midfielder,SCFC,50000,2020
215.0,Sam Clucas,Midfielder,SCAFC,50000,2020
215.0,Harry Winks,Midfielder,THFC,50000,2020
215.0,Tom Cleverley,Midfielder,WAT,50000,2020
215.0,Aaron Cresswell,Defender,WHUFC,50000,2020
215.0,Mark Noble,Midfielder,WHUFC,50000,2020
215.0,Willy Boly,Defender,WWFC,50000,2020
215.0,Pedro Neto,Forward,WWFC,50000,2020
215.0,Ruben Neves,Midfielder,WWFC,50000,2020
246.0,Roque Mesa,Midfielder,SCAFC,49000,2020
247.0,Erik Pieters,Defender,BFC,48077,2020
247.0,Sergio Reguilon,Defender,THFC,48077,2020
249.0,Federico Fernandez,Defender,NUFC,47300,2020
250.0,Emiliano Martinez,Goalkeeper,AVFC,47000,2020
251.0,Ferran Torres,Forward,MCFC,46154,2020
251.0,Callum Wilson,Forward,NUFC,46154,2020
253.0,Zack Steffen,Goalkeeper,MCFC,46000,2020
253.0,Jake Livermore,Midfielder,WBAFC,46000,2020
255.0,Steve Cook,Defender,BOU,45000,2020
255.0,Eddie Nketiah,Forward,AFC,45000,2020
255.0,Keinan Davis,Forward,AVFC,45000,2020
255.0,Lewis Dunk,Defender,BHA,45000,2020
255.0,Jose Izquierdo,Midfielder,BHA,45000,2020
255.0,Davy Propper,Midfielder,BHA,45000,2020
255.0,Joshua King,Forward,EFC,45000,2020
255.0,Fabricio Agosto Ramirez,Goalkeeper,FFC,45000,2020
255.0,Marc Albrighton,Midfielder,LC,45000,2020
255.0,Ayoze Perez,Forward,LC,45000,2020
255.0,Caglar Soyuncu,Defender,LC,45000,2020
255.0,Daniel James,Midfielder,MUFC,45000,2020
255.0,Matt Ritchie,Midfielder,NUFC,45000,2020
255.0,Roberto Pereyra,Midfielder,WAT,45000,2020
255.0,Sebastian Prodl,Defender,WAT,45000,2020
270.0,Emerson,Defender,CFC,44000,2020
271.0,Billy Gilmour,Midfielder,CFC,43269,2020
272.0,Adama Traore,Forward,WWFC,43000,2020
273.0,Miguel Almiron,Forward,NUFC,42327,2020
274.0,Tom Heaton,Goalkeeper,AVFC,42000,2020
274.0,Charly Musonda,Forward,CFC,42000,2020
276.0,Ryan Fraser,Midfielder,NUFC,41800,2020
277.0,Raul Jimenez,Forward,WWFC,41231,2020
278.0,Tosin Adarabioyo,Defender,FFC,40577,2020
279.0,Jeff Hendrick,Midfielder,NUFC,40385,2020
279.0,Ki-Jana Hoever,Defender,WWFC,40385,2020
281.0,Harry Arter,Midfielder,BOU,40000,2020
281.0,Rob Holding,Defender,AFC,40000,2020
281.0,William Saliba,Defender,AFC,40000,2020
281.0,Florin Andone,Forward,BHA,40000,2020
281.0,Ashley Barnes,Forward,BFC,40000,2020
281.0,Josh Brownhill,Midfielder,BFC,40000,2020
281.0,Kurt Zouma,Defender,CFC,40000,2020
281.0,Wayne Hennessey,Goalkeeper,CP,40000,2020
281.0,Robin Koch,Defender,LUFC,40000,2020
281.0,Dwight Gayle,Forward,NUFC,40000,2020
281.0,Jamaal Lascelles,Defender,NUFC,40000,2020
281.0,Fabian Schar,Defender,NUFC,40000,2020
281.0,Oliver Skipp,Midfielder,THFC,40000,2020
281.0,Etienne Capoue,Midfielder,WAT,40000,2020
281.0,Fabian Balbuena,Defender,WHUFC,40000,2020
281.0,Ryan Fredericks,Defender,WHUFC,40000,2020
281.0,Arthur Masuaku,Defender,WHUFC,40000,2020
298.0,Joel Veltman,Defender,BHA,38462,2020
298.0,Jamal Lewis,Defender,NUFC,38462,2020
298.0,Allan Saint-Maximin,Midfielder,NUFC,38462,2020
298.0,Branislav Ivanovic,Defender,WBAFC,38462,2020
302.0,Jack Cork,Midfielder,BFC,38000,2020
302.0,Philippe Sandler,Defender,MCFC,38000,2020
302.0,Martin Dubravka,Goalkeeper,NUFC,38000,2020
305.0,Ivan Cavaleiro,Forward,FFC,37500,2020
305.0,Anthony Knockaert,Midfielder,FFC,37500,2020
305.0,Bobby Reid,Forward,FFC,37500,2020
308.0,Jonny Castro,Defender,WWFC,36673,2020
308.0,Jonny Otto,Defender,WWFC,36673,2020
310.0,Rayan Ait Nouri,Defender,WWFC,36538,2020
311.0,Lewis Cook,Midfielder,BOU,35000,2020
311.0,Dan Gosling,Midfielder,BOU,35000,2020
311.0,Adam Smith,Defender,BOU,35000,2020
311.0,Junior Stanislas,Forward,BOU,35000,2020
311.0,Wesley Moraes,Forward,AVFC,35000,2020
311.0,Matt Targett,Defender,AVFC,35000,2020
311.0,Tariq Lamptey,Defender,BHA,35000,2020
311.0,Mathew Ryan,Goalkeeper,BHA,35000,2020
311.0,Leandro Trossard,Midfielder,BHA,35000,2020
311.0,Robbie Brady,Midfielder,BFC,35000,2020
311.0,Nick Pope,Goalkeeper,BFC,35000,2020
311.0,Jay Rodriguez,Forward,BFC,35000,2020
311.0,Dale Stephens,Midfielder,BFC,35000,2020
311.0,Matej Vydra,Forward,BFC,35000,2020
311.0,Willy Caballero,Goalkeeper,CFC,35000,2020
311.0,Jack Butland,Goalkeeper,CP,35000,2020
311.0,Joel Ward,Defender,CP,35000,2020
311.0,Marcus Bettinelli,Goalkeeper,FFC,35000,2020
311.0,Steve Mounie,Forward,HUD,35000,2020
311.0,Patrick Bamford,Forward,LUFC,35000,2020
311.0,Ciaran Clark,Defender,NUFC,35000,2020
311.0,Paul Dummett,Defender,NUFC,35000,2020
311.0,Javier Manquillo,Defender,NUFC,35000,2020
311.0,Henri Saivet,Midfielder,NUFC,35000,2020
311.0,Nathaniel Chalobah,Midfielder,WAT,35000,2020
311.0,Vladimir Coufal,Defender,WHUFC,35000,2020
311.0,Darren Randolph,Goalkeeper,WHUFC,35000,2020
311.0,Fernando Marcal,Defender,WWFC,35000,2020
339.0,Youri Tielemans,Midfielder,LC,33038,2020
340.0,Douglas Luiz,Midfielder,AVFC,32873,2020
341.0,Sander Berge,Midfielder,SUFC,32692,2020
342.0,Mahmoud Hassan,Midfielder,AVFC,32500,2020
342.0,Jordan Ayew,Forward,CP,32500,2020
342.0,Helder Costa,Midfielder,LUFC,32500,2020
342.0,Sam Johnstone,Goalkeeper,WBAFC,32500,2020
346.0,Gaetano Berardi,Defender,LUFC,32308,2020
347.0,Kiko Casilla,Goalkeeper,LUFC,32115,2020
348.0,Neil Taylor,Defender,AVFC,32000,2020
348.0,Alfie Mawson,Defender,FFC,32000,2020
350.0,Ashley Westwood,Midfielder,BFC,31000,2020
351.0,Anwar El Ghazi,Midfielder,AVFC,30962,2020
352.0,Alexis Mac Allister,Midfielder,BHA,30769,2020
353.0,Lloyd Kelly,Defender,BOU,30000,2020
353.0,Jack Stacey,Defender,BOU,30000,2020
353.0,Bukayo Saka,Midfielder,AFC,30000,2020
353.0,Marvelous Nakamba,Midfielder,AVFC,30000,2020
353.0,Solly March,Midfielder,BHA,30000,2020
353.0,Johann Berg Gudmundsson,Midfielder,BFC,30000,2020
353.0,Alex Smithies,Goalkeeper,CCFC,30000,2020
353.0,Eberech Eze,Midfielder,CP,30000,2020
353.0,Joe Bryan,Defender,FFC,30000,2020
353.0,Tom Cairney,Midfielder,FFC,30000,2020
353.0,Joshua Onomah,Midfielder,FFC,30000,2020
353.0,Adama Diakhaby,Forward,HUD,30000,2020
353.0,Alex Pritchard,Midfielder,HUD,30000,2020
353.0,Lee Grant,Goalkeeper,MUFC,30000,2020
353.0,Elliot Anderson,Midfielder,NUFC,30000,2020
353.0,Christian Atsu,Midfielder,NUFC,30000,2020
353.0,Sam Byram,Defender,NCFC,30000,2020
353.0,Glenn Murray,Forward,NFFC,30000,2020
353.0,Ben Foster,Goalkeeper,WAT,30000,2020
353.0,Will Hughes,Midfielder,WAT,30000,2020
353.0,Christian Kabasele,Defender,WAT,30000,2020
353.0,Isaac Success,Forward,WAT,30000,2020
353.0,Hal Robson-Kanu,Forward,WBAFC,30000,2020
376.0,Nathan Ferguson,Defender,CP,28846,2020
376.0,Tyrick Mitchell,Defender,CP,28846,2020
376.0,Amad Diallo,Forward,MUFC,28846,2020
376.0,David McGoldrick,Forward,SUFC,28846,2020
380.0,Junior Hoilett,Forward,CCFC,28000,2020
380.0,Adam Masina,Defender,WAT,28000,2020
382.0,Antonee Robinson,Defender,FFC,27500,2020
382.0,Rhian Brewster,Forward,SUFC,27500,2020
382.0,William Troost-Ekong,Defender,WAT,27500,2020
385.0,Tim Ream,Defender,FFC,27000,2020
385.0,Ramadan Sobhi,Forward,HUD,27000,2020
387.0,Ahmed Elmohamady,Defender,AVFC,25000,2020
387.0,Jota Peleteiro,Midfielder,AVFC,25000,2020
387.0,Pontus Jansson,Defender,BFC,25000,2020
387.0,David Raya,Goalkeeper,BFC,25000,2020
387.0,Yves Bissouma,Midfielder,BHA,25000,2020
387.0,Andi Zeqiri,Forward,BHA,25000,2020
387.0,Phil Bardsley,Defender,BFC,25000,2020
387.0,Matthew Lowton,Defender,BFC,25000,2020
387.0,Charlie Taylor,Defender,BFC,25000,2020
387.0,Sean Morrison,Defender,CCFC,25000,2020
387.0,Josh Murphy,Forward,CCFC,25000,2020
387.0,Isaiah Brown,Forward,CFC,25000,2020
387.0,Martin Kelly,Defender,CP,25000,2020
387.0,Tom Davies,Midfielder,EFC,25000,2020
387.0,Mason Holgate,Defender,EFC,25000,2020
387.0,Elias Kachunga,Forward,HUD,25000,2020
387.0,Christopher Schindler,Defender,HUD,25000,2020
387.0,Neco Williams,Defender,LFC,25000,2020
387.0,Scott Carson,Goalkeeper,MCFC,25000,2020
387.0,Karl Darlow,Goalkeeper,NUFC,25000,2020
387.0,Jacob Murphy,Midfielder,NUFC,25000,2020
387.0,Todd Cantwell,Midfielder,NCFC,25000,2020
387.0,Grant Hanley,Defender,NCFC,25000,2020
387.0,Tim Krul,Goalkeeper,NCFC,25000,2020
387.0,Kenny McLean,Midfielder,NCFC,25000,2020
387.0,Teemu Pukki,Forward,NCFC,25000,2020
387.0,Lys Mousset,Forward,SUFC,25000,2020
387.0,Kamil Grosicki,Midfielder,WBAFC,25000,2020
